frame,x,y,bbox_x,bbox_y,bbox_w,bbox_h,area,aspect_ratio,extent,eccentricity,laplacian_variance,gaussian_fit_residual_sum,fitted_sigma_aspect_ratio,Ag_gaussian_amplitude,sigma_x_pixels,sigma_y_pixels,fwhm_x_pixels,fwhm_y_pixels,fwhm_avg_pixels,gaussian_offset,r_squared_gaussian,rmse_gaussian,Ibcnt,Ib_photons_emitted,Idetect_photons_camera,Iphelect_photoelectrons,siamese_embedding,particle
11,73.20779220779221,34.05844155844156,67,27,13,15,154,0.8666666666666667,0.7897435897435897,0.6508124246089677,1707.166015625,19479.454352415727,1.7390874469494797,210.21794406650568,1.8288256484625451,3.1804877279004544,4.306884402129294,7.49004859920557,5.898466500667432,32.95302565565569,0.9575942218816504,11.24677568582991,932896.0,6219306.666666666,93289.59999999999,66235.616,"[ 2.0096643  -4.3888373   1.5160512  -4.0937963  -0.5137288   0.11767125
  0.11143556  2.406308    2.5439858   0.56265515  0.5176089   1.4763676
  4.7325425  -1.3689753  -0.79582584  0.6867648  -0.45286024 -2.9916883
 -1.045864   -6.777749   -1.8670096   5.842375    1.037623    0.5982065
  4.4162436  -1.0102347  -0.8533884   0.64249194 -0.94859713 -5.497321
 -4.0090756   3.0242972  -2.6327753   1.7572798  -1.01929     6.0066457
 -2.6364782  -0.7345307   2.9359708   0.67589647 -0.47714072 -1.0142522
 -1.8846844   0.31745    -0.12547147 -1.6663278   0.7460029   0.25216675
  3.940727   -2.2868397  -0.58647156  1.6506226   4.12689    -0.07089739
  0.6690191  -1.5774649  -0.06902358  1.4937711  -2.7079024   2.6539726
  1.2311857   0.5105262  -1.5913604   0.843122   -3.232877    0.7912812
 -1.8602158   1.1866326  -4.997213   -2.791101   -1.0481805   1.4280348
 -8.386374   -0.5881281   0.8797619   5.407205   -3.3821535  -1.4523227
 -0.39987448 -2.193425    2.9174464  -1.2328278  -1.9312203  -0.31841937
 -0.55789214  0.6572676   4.2944665   2.864061    1.2282856   0.66945136
  5.189426    3.1263485   2.5607157  -4.2417192  -0.24198276 -0.02421487
 -0.19370425 -0.39861348  2.363698    0.8406818  -0.96290123 -0.44373524
 -2.0268536   1.1248187   0.44382906  1.508553   -0.6053405   1.2459475
  1.414559   -4.353901    3.0265567  -1.3291597   0.21837388 -0.15123841
  0.76800585  3.1983995  -1.2496024  -0.89431804 -3.7176971   2.698133
  6.0203996  -0.49827662  1.619274    2.6660063  -2.2731802  -0.32809716
  3.5150855  -0.40887183]",0
12,71.47727272727273,34.083333333333336,66,28,12,14,132,0.8571428571428571,0.7857142857142857,0.5989174983138414,1862.001953125,20631.954771556317,1.6656552094975965,212.63358250225627,1.8746371728848945,3.122499172933571,4.414770542143927,7.35348555225856,5.884128047201243,26.17993867634139,0.9508389165858977,12.502107328898813,768192.0,5121280.0,76819.2,54541.632,"[ 2.0134706  -4.390415    1.5130029  -4.0957694  -0.5119538   0.11499065
  0.11029503  2.4071538   2.543027    0.55198115  0.52006483  1.4795784
  4.7305074  -1.3693643  -0.8009143   0.6881703  -0.45142812 -2.9931278
 -1.0481498  -6.7772465  -1.8655901   5.8426824   1.0365869   0.6001031
  4.416133   -1.0106299  -0.85275614  0.63847435 -0.94400257 -5.516322
 -4.0134087   3.0263214  -2.637239    1.7587199  -1.0223825   6.006028
 -2.6408217  -0.73148775  2.941451    0.67548937 -0.4783645  -1.0093602
 -1.8861325   0.31844777 -0.12477911 -1.6688026   0.7478298   0.25993967
  3.9421012  -2.286417   -0.5890287   1.6500704   4.1332555  -0.07161396
  0.6726798  -1.5768896  -0.07389411  1.5017178  -2.709458    2.654313
  1.234552    0.5090244  -1.5904596   0.8378124  -3.232609    0.78467846
 -1.8513697   1.1878053  -5.0026593  -2.7897668  -1.0472704   1.429843
 -8.392687   -0.58628994  0.87934285  5.4069896  -3.383959   -1.450394
 -0.40095186 -2.1967947   2.9159453  -1.2296423  -1.9327197  -0.31732932
 -0.55602264  0.6575617   4.297638    2.8637257   1.2286026   0.67461705
  5.1871386   3.1263442   2.5605676  -4.241746   -0.24294448 -0.02229369
 -0.19567025 -0.39808097  2.36334     0.83906376 -0.9633373  -0.44568455
 -2.0307598   1.1188489   0.44348717  1.5077634  -0.6057165   1.2451091
  1.4148715  -4.353568    3.0265365  -1.3290999   0.21162985 -0.15168056
  0.76749265  3.1967304  -1.2503909  -0.8934123  -3.7175663   2.7012255
  6.0191255  -0.5020702   1.6190001   2.6655958  -2.2747314  -0.32858288
  3.5154483  -0.40755624]",0
13,71.83333333333333,32.61363636363637,66,26,13,15,132,0.8666666666666667,0.676923076923077,0.7089197634001023,1923.19189453125,14060.965499830378,1.9853598440330853,211.44915749977918,1.67990969799599,3.3352252560029862,3.9561873387805564,7.854455477887033,5.905321408333794,28.927439152461957,0.9654961405282179,10.320972139668138,933616.0,6224106.666666666,93361.59999999999,66286.73599999999,"[ 2.0137634  -4.387932    1.5190264  -4.0931196  -0.5146834   0.11791709
  0.11114958  2.4073436   2.5439277   0.5520336   0.52041626  1.4775461
  4.731667   -1.3689253  -0.7963308   0.6787296  -0.45403692 -2.9929457
 -1.0463346  -6.7779694  -1.866949    5.841912    1.0479288   0.59987164
  4.4164686  -1.0127244  -0.8545346   0.6445316  -0.952038   -5.507677
 -4.0108037   3.0264707  -2.6437035   1.7568868  -1.0215646   6.0073514
 -2.6374574  -0.734432    2.9376578   0.6777827  -0.47782242 -1.0142816
 -1.8858676   0.31705385 -0.1252234  -1.6768986   0.7466861   0.2590928
  3.9422863  -2.2864969  -0.5899768   1.6504576   4.1364813  -0.07136586
  0.6757741  -1.5774617  -0.07267353  1.4905865  -2.7106736   2.653939
  1.2328907   0.50459814 -1.5890466   0.83738923 -3.2330632   0.7805135
 -1.8601712   1.1876478  -4.99891    -2.7793126  -1.0479809   1.4310584
 -8.390969   -0.5872595   0.88107306  5.4069977  -3.3832424  -1.452233
 -0.39997786 -2.1958597   2.919702   -1.2382098  -1.9334518  -0.31808963
 -0.55693835  0.65739024  4.289385    2.8640492   1.2288325   0.668571
  5.189234    3.125439    2.5606792  -4.241646   -0.24251887 -0.02263296
 -0.19708157 -0.40489498  2.372171    0.84027016 -0.96364105 -0.44903398
 -2.0281677   1.126697    0.4465853   1.5077671  -0.60593826  1.2457201
  1.425144   -4.354982    3.0266109  -1.3285544   0.21575998 -0.1517097
  0.7671568   3.1972783  -1.2497623  -0.8925542  -3.7214847   2.697903
  6.020586   -0.49925813  1.6220096   2.6659362  -2.2739441  -0.32900023
  3.5153878  -0.40820915]",0
14,72.41007194244604,34.7410071942446,66,28,13,15,139,0.8666666666666667,0.7128205128205128,0.7002379111894622,2134.759521484375,19739.11045582107,1.8788012002388956,228.33613181815394,1.7338891061382853,3.257632933693756,4.083308844955662,7.671725558848796,5.877517201902229,30.87009259646682,0.9602501474702,11.91671048951006,938264.0,6255093.333333333,93826.4,66616.74399999999,"[ 2.0098066  -4.3902397   1.5174214  -4.0936646  -0.51204985  0.11598861
  0.11051068  2.406771    2.5439105   0.5543923   0.5232384   1.4794117
  4.739045   -1.3689628  -0.80130327  0.68608516 -0.45419273 -2.9932399
 -1.047368   -6.776768   -1.8670683   5.843005    1.047939    0.5988227
  4.4154577  -1.0098616  -0.8534292   0.64147913 -0.94803923 -5.5135446
 -4.011494    3.0248542  -2.6400492   1.758332   -1.0221572   6.0067563
 -2.6417005  -0.73252964  2.9417696   0.6763846  -0.4779587  -1.0107791
 -1.8865168   0.31752157 -0.1256417  -1.6720803   0.74492264  0.26221323
  3.941666   -2.285528   -0.5880135   1.6504822   4.1330557  -0.07129238
  0.6801274  -1.5779959  -0.0745047   1.4946508  -2.710018    2.6553173
  1.2332921   0.5098964  -1.5953754   0.8395891  -3.2329626   0.78182995
 -1.8554803   1.1912076  -5.004245   -2.7790766  -1.0482916   1.4337322
 -8.399417   -0.58626944  0.8789206   5.405934   -3.3833005  -1.4510404
 -0.4007454  -2.1959543   2.9162316  -1.2320731  -1.9335629  -0.31835166
 -0.55696815  0.65665334  4.2939367   2.8645062   1.2285306   0.6685978
  5.1865325   3.1266947   2.5608058  -4.24625    -0.24308953 -0.01870478
 -0.19262207 -0.39733937  2.365916    0.83906543 -0.96342385 -0.44495833
 -2.029565    1.126727    0.44486237  1.5083947  -0.6048497   1.245409
  1.4250317  -4.3513308   3.025558   -1.3318355   0.21944533 -0.15226445
  0.7678331   3.1975253  -1.2501296  -0.8939654  -3.717832    2.7023473
  6.0222936  -0.5031079   1.6217424   2.6663182  -2.2751505  -0.32893884
  3.51498    -0.4077193 ]",0
15,72.31060606060606,33.28030303030303,66,27,13,14,132,0.9285714285714286,0.7252747252747253,0.5541006551137584,2396.130126953125,19547.226573736112,1.445172214674685,224.79032879231565,2.073378501428426,2.9963890007681977,4.882806370863943,7.056496096809106,5.969651233836524,23.545975144832525,0.957894044718914,12.169020083845336,676736.0,4511573.333333333,67673.59999999999,48048.255999999994,"[ 2.0148191  -4.3868036   1.5146593  -4.09807    -0.5124747   0.11066675
  0.11209205  2.405648    2.5445192   0.5582432   0.51986504  1.4774798
  4.7343     -1.3691535  -0.8005873   0.689846   -0.45143843 -2.993856
 -1.0462856  -6.7767677  -1.8673075   5.8426795   1.0306141   0.59977293
  4.4127674  -1.0094134  -0.8525642   0.6333903  -0.9368474  -5.5184402
 -4.0122      3.0238078  -2.6385734   1.7578528  -1.0259453   6.008111
 -2.6419845  -0.7283504   2.939062    0.67737025 -0.4792492  -1.0065837
 -1.8860557   0.31755978 -0.1255542  -1.6667434   0.7459922   0.25583172
  3.9406545  -2.2845197  -0.58693504  1.6500225   4.132864   -0.07160511
  0.66845214 -1.577188   -0.07475945  1.5069482  -2.707255    2.6549258
  1.2327069   0.5135051  -1.5921102   0.83423567 -3.233182    0.7884232
 -1.8511578   1.193352   -5.0041184  -2.7944973  -1.0478913   1.428863
 -8.390123   -0.58590573  0.8776552   5.4050746  -3.3813019  -1.453006
 -0.4007318  -2.1947339   2.9128885  -1.2288859  -1.9304739  -0.31851175
 -0.5567731   0.6562619   4.3050313   2.8657174   1.2289786   0.669852
  5.1882005   3.127569    2.5611818  -4.2392755  -0.24238345 -0.01761449
 -0.19282544 -0.39854148  2.362132    0.840621   -0.96203697 -0.4427904
 -2.0288165   1.1213528   0.44676256  1.5090234  -0.60494155  1.2447087
  1.4129995  -4.3492146   3.025875   -1.3322552   0.21372579 -0.15114215
  0.7678073   3.1991389  -1.2501322  -0.89423364 -3.7160716   2.7027802
  6.022061   -0.5014287   1.6232532   2.6658337  -2.270564   -0.32777447
  3.514754   -0.4078278 ]",0
16,72.66666666666667,32.9290780141844,67,26,12,15,141,0.8,0.7833333333333333,0.6436696569014088,1759.46337890625,17687.732852569938,1.738997756074687,217.83969602906456,1.7428871451850574,3.030876834568232,4.10449922691081,7.137714945408186,5.621107086159498,26.804601445272297,0.9605161782338592,11.20021936606662,887328.0,5915519.999999999,88732.79999999999,63000.28799999999,"[ 2.0118759  -4.3890076   1.5145159  -4.095881   -0.51092356  0.11812872
  0.110549    2.4074628   2.5447707   0.5506756   0.52201796  1.4780349
  4.7320538  -1.3688308  -0.7998185   0.6820503  -0.45535648 -2.993901
 -1.0462086  -6.7799916  -1.8701893   5.8422766   1.0482984   0.59860027
  4.415929   -1.0136858  -0.8534932   0.6401304  -0.9500393  -5.5121136
 -4.0094986   3.02532    -2.645179    1.7576828  -1.0223888   6.0075107
 -2.6400516  -0.73085165  2.941294    0.6773879  -0.4769169  -1.0086907
 -1.8866274   0.3177629  -0.12424613 -1.676006    0.7454711   0.2576251
  3.9413965  -2.2850626  -0.58969593  1.6500881   4.1339927  -0.07174339
  0.6770214  -1.5772592  -0.07348427  1.497122   -2.70946     2.654833
  1.2329223   0.5054873  -1.5940125   0.8324642  -3.2328594   0.7770606
 -1.8555936   1.1883979  -5.00569    -2.779632   -1.0477504   1.432034
 -8.389777   -0.58679634  0.87988216  5.4084888  -3.3828845  -1.4521917
 -0.40051568 -2.1979272   2.9178858  -1.2328905  -1.933125   -0.31790772
 -0.5566239   0.6565187   4.294395    2.8642676   1.2289314   0.6674528
  5.1920047   3.1265938   2.5610862  -4.237594   -0.2431365  -0.02060855
 -0.19388616 -0.40166488  2.3682957   0.8398042  -0.96372855 -0.45130408
 -2.027248    1.1232098   0.44770527  1.5077128  -0.60572475  1.2452991
  1.4262643  -4.350689    3.024866   -1.3279712   0.2134776  -0.15205827
  0.76753634  3.1988654  -1.2496835  -0.8935897  -3.7198553   2.6993113
  6.020692   -0.49923006  1.6250118   2.6662185  -2.2731378  -0.328996
  3.5176094  -0.40758997]",0
17,74.53383458646617,34.72932330827068,69,28,12,15,133,0.8,0.7388888888888889,0.7315809366651859,1903.7686767578125,21594.555298480343,1.6850188433145987,219.0887312679174,1.7964754051432543,3.0270949092176114,4.230699579112364,7.128808511207475,5.679754045159919,28.577298340608984,0.9509207104227871,12.742255586519327,868704.0,5791360.0,86870.4,61677.984,"[ 2.0117235  -4.387382    1.517615   -4.096654   -0.5154323   0.11341155
  0.11127356  2.4065      2.5433316   0.5516924   0.5225086   1.4773792
  4.732552   -1.3685708  -0.8008387   0.679578   -0.45271346 -2.9933233
 -1.0457863  -6.7770486  -1.8690131   5.8414783   1.0458697   0.59998596
  4.414838   -1.0134962  -0.8544432   0.6435956  -0.9506716  -5.5069475
 -4.0098414   3.025314   -2.6353443   1.7590575  -1.0221566   6.007167
 -2.638857   -0.73059416  2.9379854   0.67858464 -0.47776738 -1.0135783
 -1.8862231   0.31732148 -0.12652075 -1.6768088   0.7463975   0.26313543
  3.9411209  -2.284837   -0.5891861   1.6502309   4.134776   -0.07129765
  0.6754714  -1.5768228  -0.07310793  1.495414   -2.7079358   2.6543756
  1.2331291   0.5128777  -1.5922877   0.8320075  -3.2327845   0.78126025
 -1.8588206   1.1908418  -4.9980884  -2.779737   -1.0475368   1.4307773
 -8.39199    -0.58674985  0.87984365  5.4065876  -3.3811576  -1.4522382
 -0.4006699  -2.1965554   2.921932   -1.2374016  -1.9327145  -0.31782547
 -0.556953    0.6568704   4.290672    2.8642664   1.2292001   0.6697533
  5.1899195   3.1252394   2.5609648  -4.2410383  -0.24309728 -0.01936591
 -0.19617283 -0.39960787  2.3682945   0.8407111  -0.9625319  -0.44746935
 -2.027958    1.1225547   0.44688916  1.5076852  -0.60481554  1.2456591
  1.4204051  -4.351845    3.0245945  -1.3293518   0.20991193 -0.15225187
  0.76685905  3.19751    -1.2501897  -0.89569277 -3.719307    2.6995025
  6.027458   -0.4974986   1.6227192   2.66558    -2.2730405  -0.3291781
  3.515858   -0.40773445]",0
18,74.61702127659575,33.191489361702125,69,26,12,15,141,0.8,0.7833333333333333,0.6534279906837299,1790.0269775390625,20543.3607471019,1.6828235129971885,202.5727294866654,1.871725684644554,3.149783992000616,4.407913987337925,7.417741301161451,5.912827644249688,35.72912344945454,0.9488980339590687,12.070525835732148,742480.0,4949866.666666667,74248.0,52716.079999999994,"[ 2.0163848  -4.388932    1.5156387  -4.0970883  -0.51470846  0.11456454
  0.11028305  2.4079554   2.5413866   0.5504696   0.51805854  1.4805613
  4.7332873  -1.3697069  -0.7992779   0.6878055  -0.45167115 -2.9914448
 -1.047007   -6.778243   -1.8653438   5.842745    1.0357484   0.6002965
  4.4156847  -1.0102521  -0.85377836  0.6355139  -0.9388148  -5.5170765
 -4.010513    3.0273576  -2.6422875   1.7572358  -1.0205438   6.005135
 -2.640505   -0.7298515   2.9431858   0.6763397  -0.47800177 -1.010546
 -1.8854675   0.3185292  -0.12542152 -1.6717271   0.74685466  0.26470566
  3.9438689  -2.287718   -0.59023905  1.6495972   4.1389437  -0.07178355
  0.6703372  -1.5759648  -0.07207415  1.5046533  -2.7094023   2.6525567
  1.2312653   0.5074827  -1.5909534   0.8378165  -3.2326615   0.7844564
 -1.8546215   1.1882926  -5.0007753  -2.7839985  -1.047117    1.4299111
 -8.387244   -0.58705825  0.88106614  5.407691   -3.384692   -1.4498636
 -0.40087616 -2.1967144   2.9137955  -1.2333772  -1.9331845  -0.3160422
 -0.5550446   0.65860444  4.2943416   2.86339     1.2290406   0.67256093
  5.187796    3.1255217   2.5589163  -4.237591   -0.24268842 -0.02263535
 -0.1934768  -0.40546677  2.366175    0.8380078  -0.96516573 -0.44287014
 -2.029001    1.1256136   0.44426286  1.5073738  -0.60601276  1.2453291
  1.4147495  -4.353818    3.0260148  -1.3279084   0.2112069  -0.1507422
  0.76658666  3.1965325  -1.2512554  -0.89197224 -3.71889     2.6978161
  6.0223804  -0.5014541   1.6189941   2.6645336  -2.2760508  -0.32857484
  3.5152051  -0.40804476]",0
19,74.86627906976744,33.633720930232556,68,26,14,16,172,0.875,0.7678571428571429,0.6740880063575709,2333.337158203125,39243.768749248324,2.0753204002772274,225.5095663403522,1.6351711560296078,3.3935040580531424,3.8508280724497266,7.99170205671515,5.921265064582438,42.09123616523423,0.93207585152333,15.105013942944906,912848.0,6085653.333333333,91284.79999999999,64812.20799999999,"[ 2.0130095  -4.3896756   1.5182669  -4.0959153  -0.5162956   0.11625099
  0.11167869  2.4057066   2.5435936   0.55977505  0.5234444   1.4768265
  4.7335587  -1.3691624  -0.79737484  0.68118197 -0.45365435 -2.9912667
 -1.0464171  -6.7772202  -1.8678885   5.842004    1.0392553   0.5965049
  4.4158     -1.0110611  -0.8541578   0.6409277  -0.9498314  -5.5051327
 -4.0082207   3.0244238  -2.644322    1.7560872  -1.0130132   6.007319
 -2.6375532  -0.7299843   2.9374874   0.6768671  -0.47765386 -1.0107355
 -1.8842653   0.31787318 -0.12433267 -1.6783965   0.74558294  0.259439
  3.9410539  -2.284914   -0.5895611   1.6502112   4.1321154  -0.07176366
  0.66447616 -1.5760511  -0.0724034   1.4972726  -2.7104247   2.6526856
  1.2310866   0.5015434  -1.593181    0.83951914 -3.2326715   0.7811464
 -1.8553134   1.188407   -4.999698   -2.7857103  -1.048154    1.4315882
 -8.383016   -0.58779866  0.88051397  5.4066463  -3.3827941  -1.4523822
 -0.40027988 -2.197706    2.917063   -1.2369385  -1.929165   -0.317282
 -0.5564941   0.65733296  4.2852545   2.8640587   1.229593    0.669536
  5.190901    3.1262596   2.559778   -4.2394195  -0.24303707 -0.02293433
 -0.19837594 -0.4039363   2.365408    0.8406122  -0.96485746 -0.44742608
 -2.0276582   1.1238004   0.44386733  1.5076038  -0.6055973   1.2459836
  1.4193511  -4.3494997   3.0271797  -1.3279637   0.211673   -0.1504108
  0.7670282   3.1981232  -1.2502356  -0.8959364  -3.7195888   2.6936429
  6.0212545  -0.5020031   1.6190406   2.6650512  -2.2737885  -0.32844585
  3.5172327  -0.40833014]",0
20,74.84756097560975,34.96951219512195,68,28,14,15,164,0.9333333333333333,0.780952380952381,0.6857294394747419,3063.6494140625,37943.476043776376,1.838202840815187,223.04693290583177,1.8234586496687253,3.3518868699300755,4.294245119969848,7.893693578685328,6.093969349327589,36.52049166499389,0.9329851381212813,15.21061007335059,613296.0,4088640.0,61329.6,43544.015999999996,"[ 2.0134897  -4.385896    1.5175592  -4.0969477  -0.5167579   0.11642048
  0.11108235  2.406862    2.5414817   0.5561182   0.5194299   1.4780941
  4.734325   -1.3694937  -0.7985681   0.6848438  -0.4527781  -2.9913301
 -1.0469928  -6.7756414  -1.8655164   5.841237    1.0347122   0.59991425
  4.4160523  -1.0099678  -0.85444796  0.63613856 -0.9432587  -5.507439
 -4.009521    3.0260525  -2.6450999   1.7567098  -1.0171123   6.005381
 -2.6383832  -0.72774863  2.9379764   0.67677444 -0.47805426 -1.0101215
 -1.8845242   0.3180399  -0.12592363 -1.6718647   0.74571764  0.25608063
  3.9423637  -2.2861078  -0.58902717  1.6497158   4.1360126  -0.07183815
  0.65833545 -1.5759853  -0.07017156  1.5026419  -2.7084463   2.6522622
  1.2315986   0.510771   -1.5902115   0.834803   -3.2322958   0.7833297
 -1.8565811   1.1880977  -5.001043   -2.7848577  -1.0469229   1.4340513
 -8.383325   -0.58761257  0.88081735  5.4063363  -3.3832164  -1.4507512
 -0.40005845 -2.1958516   2.91553    -1.239118   -1.9316541  -0.31616786
 -0.5555128   0.65821177  4.2890596   2.8631654   1.2295501   0.67076015
  5.186219    3.1251483   2.5593312  -4.2395906  -0.24219796 -0.02121318
 -0.19338512 -0.4040204   2.362432    0.83946514 -0.9636675  -0.4425794
 -2.0288472   1.1267229   0.4444908   1.5068612  -0.606382    1.2456851
  1.4147056  -4.3538055   3.026989   -1.3276726   0.21193074 -0.15053222
  0.76631707  3.1958978  -1.2503303  -0.8939132  -3.7196498   2.6963837
  6.0215497  -0.49872813  1.6183385   2.6643236  -2.2750366  -0.3285035
  3.5143821  -0.4082772 ]",0
21,74.18934911242603,34.01775147928994,68,26,13,17,169,0.7647058823529411,0.7647058823529411,0.7275166717889078,2300.640625,34392.402564665936,2.023806233739219,215.50345930853342,1.6243517884050327,3.2873732751595544,3.825348461693852,7.74176406300075,5.783556262347301,48.91071411535888,0.9331483161361951,14.265529805069459,738016.0,4920106.666666667,73801.6,52399.136,"[ 2.01417    -4.387586    1.5197448  -4.0948815  -0.5185079   0.11719692
  0.11096063  2.4069793   2.5404558   0.56586915  0.5176835   1.4783317
  4.739094   -1.3693993  -0.79675305  0.68942565 -0.45201164 -2.989481
 -1.0476888  -6.7760253  -1.8639514   5.842351    1.0318964   0.597929
  4.415877   -1.0079962  -0.8548448   0.63378346 -0.9398877  -5.505817
 -4.0077353   3.026246   -2.6442852   1.7557583  -1.0133667   6.0048823
 -2.6368558  -0.7284081   2.9368331   0.67539376 -0.47736946 -1.0133907
 -1.8830906   0.31818676 -0.12599897 -1.6684605   0.7448908   0.2570629
  3.943157   -2.2882438  -0.5889385   1.6497953   4.133382   -0.07134413
  0.65670073 -1.5755218  -0.06680033  1.5043803  -2.709921    2.651353
  1.2297404   0.5081512  -1.5918854   0.84526336 -3.2324402   0.7894323
 -1.856799    1.1851876  -5.000098   -2.7903016  -1.0471685   1.4310913
 -8.382731   -0.5888319   0.8814972   5.407114   -3.3841069  -1.4500066
 -0.39979294 -2.1951182   2.913988   -1.2389405  -1.9303972  -0.31576636
 -0.5555677   0.6590701   4.289226    2.862758    1.229625    0.67130053
  5.1861      3.125219    2.558521   -4.238824   -0.2418918  -0.02486957
 -0.19402099 -0.40734324  2.3616266   0.83924437 -0.96495664 -0.43917894
 -2.0280797   1.1292375   0.4422524   1.506801   -0.60651004  1.2464986
  1.4095774  -4.35451     3.0284786  -1.3268608   0.21660148 -0.14978376
  0.7663777   3.1956246  -1.2505503  -0.89279526 -3.7182078   2.6941342
  6.0208235  -0.5011754   1.6150876   2.6638987  -2.2766068  -0.32838738
  3.5143173  -0.40894675]",0
22,75.67464114832536,36.23444976076555,68,28,16,17,209,0.9411764705882353,0.7683823529411765,0.5631961239380863,1616.4368896484375,53773.56863464893,2.033452922182435,213.2457453177563,1.6443396774657189,3.3436873222031886,3.872419940431768,7.8743836437885095,5.873401792110139,40.15760428579288,0.9079325770410729,16.040255673762186,1239664.0,8264426.666666666,123966.39999999998,88016.14399999999,"[ 2.0118468  -4.3927984   1.5179542  -4.0957675  -0.5179109   0.11832127
  0.11086509  2.4067287   2.543837    0.56294745  0.52157164  1.4781997
  4.7382016  -1.3690324  -0.7981142   0.68361825 -0.45289218 -2.990975
 -1.0467796  -6.779144   -1.8682508   5.842892    1.0401994   0.59806556
  4.418207   -1.012084   -0.85393775  0.6416615  -0.9495105  -5.5024137
 -4.00689     3.0255642  -2.6409063   1.7564275  -1.0117322   6.006913
 -2.637139   -0.7276952   2.9400995   0.67734075 -0.4765798  -1.0089788
 -1.8851781   0.31837142 -0.12468661 -1.6748037   0.7456883   0.2606969
  3.9412572  -2.2866213  -0.5892916   1.6503141   4.1317225  -0.07131328
  0.66596794 -1.5764623  -0.07055351  1.498837   -2.710636    2.6529412
  1.2294425   0.50324476 -1.5948678   0.845315   -3.2325237   0.7829865
 -1.8575352   1.1887181  -5.0009117  -2.7853136  -1.0484306   1.4312223
 -8.38621    -0.587787    0.8812987   5.408564   -3.3841338  -1.4515959
 -0.40028426 -2.1978703   2.9150825  -1.2340964  -1.9306643  -0.31729594
 -0.5566854   0.6576287   4.285869    2.863649    1.228992    0.66950357
  5.192771    3.1259546   2.5596757  -4.2397966  -0.2432886  -0.02383364
 -0.19572997 -0.4016439   2.3622813   0.83977807 -0.9656168  -0.44488
 -2.0265613   1.1251873   0.44313955  1.507693   -0.60557777  1.2459121
  1.4202092  -4.350525    3.0261412  -1.3270863   0.21414839 -0.15056327
  0.7677204   3.1993182  -1.2504     -0.8946988  -3.7193007   2.6944711
  6.021802   -0.5018052   1.618894    2.6654212  -2.2760694  -0.32856917
  3.5177324  -0.40811306]",0
23,75.53370786516854,35.97191011235955,69,28,14,17,178,0.8235294117647058,0.7478991596638656,0.6584126408039178,1920.289306640625,36963.16287665962,1.7589612462657935,209.93122376632084,2.0656589764053193,3.6334140874980236,4.864626889434527,8.556690176057845,6.710658532746186,34.97697956281512,0.933730547996809,14.410351085528767,816368.0,5442453.333333334,81636.8,57962.128,"[ 2.0127637  -4.386171    1.515972   -4.0992837  -0.5181975   0.11690208
  0.11061332  2.4064724   2.542417    0.55852014  0.5220666   1.4781126
  4.734569   -1.3692666  -0.7995447   0.6843901  -0.45338792 -2.9909754
 -1.0465255  -6.7773595  -1.8693547   5.8424573   1.0339416   0.5979188
  4.413451   -1.0114043  -0.85389733  0.6357883  -0.94270104 -5.506875
 -4.006916    3.0240622  -2.643914    1.7584734  -1.0160317   6.005735
 -2.6393082  -0.73019624  2.939242    0.6762824  -0.4765788  -1.0093936
 -1.8849869   0.31881088 -0.12734032 -1.6733445   0.7462195   0.2592554
  3.9407089  -2.2857578  -0.5884118   1.6497084   4.1309047  -0.07169584
  0.662964   -1.5756873  -0.07049808  1.499466   -2.7081382   2.6523745
  1.2285122   0.50898856 -1.5946333   0.8380704  -3.2326338   0.78488994
 -1.8550106   1.1911614  -5.0023146  -2.7837708  -1.0476123   1.4308236
 -8.38507    -0.5878853   0.87974066  5.407045   -3.381718   -1.4511551
 -0.4007303  -2.196519    2.9166884  -1.2336001  -1.9301474  -0.31672278
 -0.5559649   0.65775055  4.292903    2.863818    1.2293439   0.6686307
  5.1899915   3.1259928   2.55915    -4.2388263  -0.24293166 -0.02035535
 -0.19702435 -0.4026396   2.3628092   0.83918    -0.96427166 -0.44301343
 -2.027108    1.12668     0.44483137  1.5077903  -0.6048741   1.2457585
  1.4149665  -4.347829    3.0248456  -1.3288354   0.21313106 -0.15036812
  0.76688015  3.1984146  -1.2510825  -0.89755934 -3.7171767   2.6996408
  6.023289   -0.50001836  1.6201593   2.6648018  -2.2747545  -0.3283363
  3.517182   -0.40839583]",0
